"","dateRep","day","month","year","cases","deaths","geoId","continentExp","countryterritoryCode","popData2018","countriesAndTerritories"
"304","24/04/2020",24,4,2020,97,5,"DZ","Africa","DZA",42228429,"Algeria"
"305","23/04/2020",23,4,2020,99,10,"DZ","Africa","DZA",42228429,"Algeria"
"306","22/04/2020",22,4,2020,93,8,"DZ","Africa","DZA",42228429,"Algeria"
"307","21/04/2020",21,4,2020,89,9,"DZ","Africa","DZA",42228429,"Algeria"
"308","20/04/2020",20,4,2020,94,8,"DZ","Africa","DZA",42228429,"Algeria"
"309","19/04/2020",19,4,2020,117,3,"DZ","Africa","DZA",42228429,"Algeria"
"310","18/04/2020",18,4,2020,150,16,"DZ","Africa","DZA",42228429,"Algeria"
"311","17/04/2020",17,4,2020,108,12,"DZ","Africa","DZA",42228429,"Algeria"
"312","16/04/2020",16,4,2020,90,11,"DZ","Africa","DZA",42228429,"Algeria"
"313","15/04/2020",15,4,2020,87,12,"DZ","Africa","DZA",42228429,"Algeria"
"314","14/04/2020",14,4,2020,69,20,"DZ","Africa","DZA",42228429,"Algeria"
"315","13/04/2020",13,4,2020,89,18,"DZ","Africa","DZA",42228429,"Algeria"
"316","12/04/2020",12,4,2020,64,19,"DZ","Africa","DZA",42228429,"Algeria"
"317","11/04/2020",11,4,2020,95,21,"DZ","Africa","DZA",42228429,"Algeria"
"318","10/04/2020",10,4,2020,94,30,"DZ","Africa","DZA",42228429,"Algeria"
"319","09/04/2020",9,4,2020,104,12,"DZ","Africa","DZA",42228429,"Algeria"
"320","08/04/2020",8,4,2020,45,20,"DZ","Africa","DZA",42228429,"Algeria"
"321","07/04/2020",7,4,2020,103,21,"DZ","Africa","DZA",42228429,"Algeria"
"322","06/04/2020",6,4,2020,69,22,"DZ","Africa","DZA",42228429,"Algeria"
"323","05/04/2020",5,4,2020,80,25,"DZ","Africa","DZA",42228429,"Algeria"
"324","04/04/2020",4,4,2020,185,42,"DZ","Africa","DZA",42228429,"Algeria"
"325","03/04/2020",3,4,2020,139,5,"DZ","Africa","DZA",42228429,"Algeria"
"326","02/04/2020",2,4,2020,131,14,"DZ","Africa","DZA",42228429,"Algeria"
"327","01/04/2020",1,4,2020,132,9,"DZ","Africa","DZA",42228429,"Algeria"
"328","31/03/2020",31,3,2020,73,4,"DZ","Africa","DZA",42228429,"Algeria"
"329","30/03/2020",30,3,2020,57,2,"DZ","Africa","DZA",42228429,"Algeria"
"330","29/03/2020",29,3,2020,45,3,"DZ","Africa","DZA",42228429,"Algeria"
"331","28/03/2020",28,3,2020,42,1,"DZ","Africa","DZA",42228429,"Algeria"
"332","27/03/2020",27,3,2020,65,4,"DZ","Africa","DZA",42228429,"Algeria"
"333","26/03/2020",26,3,2020,38,2,"DZ","Africa","DZA",42228429,"Algeria"
"334","25/03/2020",25,3,2020,34,2,"DZ","Africa","DZA",42228429,"Algeria"
"335","24/03/2020",24,3,2020,29,0,"DZ","Africa","DZA",42228429,"Algeria"
"336","23/03/2020",23,3,2020,62,2,"DZ","Africa","DZA",42228429,"Algeria"
"337","22/03/2020",22,3,2020,37,5,"DZ","Africa","DZA",42228429,"Algeria"
"338","21/03/2020",21,3,2020,12,3,"DZ","Africa","DZA",42228429,"Algeria"
"339","20/03/2020",20,3,2020,18,1,"DZ","Africa","DZA",42228429,"Algeria"
"340","19/03/2020",19,3,2020,12,1,"DZ","Africa","DZA",42228429,"Algeria"
"341","18/03/2020",18,3,2020,2,1,"DZ","Africa","DZA",42228429,"Algeria"
"342","17/03/2020",17,3,2020,10,0,"DZ","Africa","DZA",42228429,"Algeria"
"343","16/03/2020",16,3,2020,11,2,"DZ","Africa","DZA",42228429,"Algeria"
"344","15/03/2020",15,3,2020,11,0,"DZ","Africa","DZA",42228429,"Algeria"
"345","14/03/2020",14,3,2020,1,1,"DZ","Africa","DZA",42228429,"Algeria"
"346","13/03/2020",13,3,2020,5,1,"DZ","Africa","DZA",42228429,"Algeria"
"347","12/03/2020",12,3,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"348","09/03/2020",9,3,2020,3,0,"DZ","Africa","DZA",42228429,"Algeria"
"349","06/03/2020",6,3,2020,5,0,"DZ","Africa","DZA",42228429,"Algeria"
"350","05/03/2020",5,3,2020,7,0,"DZ","Africa","DZA",42228429,"Algeria"
"351","04/03/2020",4,3,2020,2,0,"DZ","Africa","DZA",42228429,"Algeria"
"352","02/03/2020",2,3,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"353","01/03/2020",1,3,2020,2,0,"DZ","Africa","DZA",42228429,"Algeria"
"354","29/02/2020",29,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"355","28/02/2020",28,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"356","27/02/2020",27,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"357","26/02/2020",26,2,2020,1,0,"DZ","Africa","DZA",42228429,"Algeria"
"358","25/02/2020",25,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"359","24/02/2020",24,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"360","23/02/2020",23,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"361","22/02/2020",22,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"362","21/02/2020",21,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"363","20/02/2020",20,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"364","19/02/2020",19,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"365","18/02/2020",18,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"366","17/02/2020",17,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"367","16/02/2020",16,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"368","15/02/2020",15,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"369","14/02/2020",14,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"370","13/02/2020",13,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"371","12/02/2020",12,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"372","11/02/2020",11,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"373","10/02/2020",10,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"374","09/02/2020",9,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"375","08/02/2020",8,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"376","07/02/2020",7,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"377","06/02/2020",6,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"378","05/02/2020",5,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"379","04/02/2020",4,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"380","03/02/2020",3,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"381","02/02/2020",2,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"382","01/02/2020",1,2,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"383","31/01/2020",31,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"384","30/01/2020",30,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"385","29/01/2020",29,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"386","28/01/2020",28,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"387","27/01/2020",27,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"388","26/01/2020",26,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"389","25/01/2020",25,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"390","24/01/2020",24,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"391","23/01/2020",23,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"392","22/01/2020",22,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"393","21/01/2020",21,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"394","20/01/2020",20,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"395","19/01/2020",19,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"396","18/01/2020",18,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"397","17/01/2020",17,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"398","16/01/2020",16,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"399","15/01/2020",15,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"400","14/01/2020",14,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"401","13/01/2020",13,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"402","12/01/2020",12,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"403","11/01/2020",11,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"404","10/01/2020",10,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"405","09/01/2020",9,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"406","08/01/2020",8,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"407","07/01/2020",7,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"408","06/01/2020",6,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"409","05/01/2020",5,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"410","04/01/2020",4,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"411","03/01/2020",3,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"412","02/01/2020",2,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"413","01/01/2020",1,1,2020,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"414","31/12/2019",31,12,2019,0,0,"DZ","Africa","DZA",42228429,"Algeria"
"415","13/06/2020",13,6,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"416","12/06/2020",12,6,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"417","11/06/2020",11,6,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"418","10/06/2020",10,6,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"419","09/06/2020",9,6,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"420","08/06/2020",8,6,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"421","07/06/2020",7,6,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"422","06/06/2020",6,6,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"423","05/06/2020",5,6,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"424","04/06/2020",4,6,2020,7,0,"AD","Europe","AND",77006,"Andorra"
"425","03/06/2020",3,6,2020,79,0,"AD","Europe","AND",77006,"Andorra"
"426","02/06/2020",2,6,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"427","01/06/2020",1,6,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"428","31/05/2020",31,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"429","30/05/2020",30,5,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"430","29/05/2020",29,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"431","28/05/2020",28,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"432","27/05/2020",27,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"433","26/05/2020",26,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"434","25/05/2020",25,5,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"435","24/05/2020",24,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"436","23/05/2020",23,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"437","22/05/2020",22,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"438","21/05/2020",21,5,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"439","20/05/2020",20,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"440","19/05/2020",19,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"441","18/05/2020",18,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"442","17/05/2020",17,5,2020,0,2,"AD","Europe","AND",77006,"Andorra"
"443","16/05/2020",16,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"444","15/05/2020",15,5,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"445","14/05/2020",14,5,2020,2,1,"AD","Europe","AND",77006,"Andorra"
"446","13/05/2020",13,5,2020,2,0,"AD","Europe","AND",77006,"Andorra"
"447","12/05/2020",12,5,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"448","11/05/2020",11,5,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"449","10/05/2020",10,5,2020,2,1,"AD","Europe","AND",77006,"Andorra"
"450","09/05/2020",9,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"451","08/05/2020",8,5,2020,1,1,"AD","Europe","AND",77006,"Andorra"
"452","07/05/2020",7,5,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"453","06/05/2020",6,5,2020,1,1,"AD","Europe","AND",77006,"Andorra"
"454","05/05/2020",5,5,2020,2,0,"AD","Europe","AND",77006,"Andorra"
"455","04/05/2020",4,5,2020,1,1,"AD","Europe","AND",77006,"Andorra"
"456","03/05/2020",3,5,2020,1,1,"AD","Europe","AND",77006,"Andorra"
"457","02/05/2020",2,5,2020,1,1,"AD","Europe","AND",77006,"Andorra"
"458","01/05/2020",1,5,2020,2,0,"AD","Europe","AND",77006,"Andorra"
"459","30/04/2020",30,4,2020,0,1,"AD","Europe","AND",77006,"Andorra"
"460","29/04/2020",29,4,2020,0,1,"AD","Europe","AND",77006,"Andorra"
"461","28/04/2020",28,4,2020,3,0,"AD","Europe","AND",77006,"Andorra"
"462","27/04/2020",27,4,2020,7,0,"AD","Europe","AND",77006,"Andorra"
"463","26/04/2020",26,4,2020,2,0,"AD","Europe","AND",77006,"Andorra"
"464","25/04/2020",25,4,2020,7,3,"AD","Europe","AND",77006,"Andorra"
"465","24/04/2020",24,4,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"466","23/04/2020",23,4,2020,6,0,"AD","Europe","AND",77006,"Andorra"
"467","22/04/2020",22,4,2020,0,1,"AD","Europe","AND",77006,"Andorra"
"468","21/04/2020",21,4,2020,4,0,"AD","Europe","AND",77006,"Andorra"
"469","20/04/2020",20,4,2020,9,1,"AD","Europe","AND",77006,"Andorra"
"470","19/04/2020",19,4,2020,8,0,"AD","Europe","AND",77006,"Andorra"
"471","18/04/2020",18,4,2020,14,2,"AD","Europe","AND",77006,"Andorra"
"472","17/04/2020",17,4,2020,9,0,"AD","Europe","AND",77006,"Andorra"
"473","16/04/2020",16,4,2020,14,2,"AD","Europe","AND",77006,"Andorra"
"474","15/04/2020",15,4,2020,13,2,"AD","Europe","AND",77006,"Andorra"
"475","14/04/2020",14,4,2020,8,0,"AD","Europe","AND",77006,"Andorra"
"476","13/04/2020",13,4,2020,16,1,"AD","Europe","AND",77006,"Andorra"
"477","12/04/2020",12,4,2020,21,2,"AD","Europe","AND",77006,"Andorra"
"478","11/04/2020",11,4,2020,18,1,"AD","Europe","AND",77006,"Andorra"
"479","10/04/2020",10,4,2020,19,2,"AD","Europe","AND",77006,"Andorra"
"480","09/04/2020",9,4,2020,19,1,"AD","Europe","AND",77006,"Andorra"
"481","08/04/2020",8,4,2020,19,1,"AD","Europe","AND",77006,"Andorra"
"482","07/04/2020",7,4,2020,25,3,"AD","Europe","AND",77006,"Andorra"
"483","06/04/2020",6,4,2020,35,1,"AD","Europe","AND",77006,"Andorra"
"484","05/04/2020",5,4,2020,27,1,"AD","Europe","AND",77006,"Andorra"
"485","04/04/2020",4,4,2020,11,1,"AD","Europe","AND",77006,"Andorra"
"486","03/04/2020",3,4,2020,38,1,"AD","Europe","AND",77006,"Andorra"
"487","02/04/2020",2,4,2020,14,2,"AD","Europe","AND",77006,"Andorra"
"488","01/04/2020",1,4,2020,6,4,"AD","Europe","AND",77006,"Andorra"
"489","31/03/2020",31,3,2020,36,2,"AD","Europe","AND",77006,"Andorra"
"490","30/03/2020",30,3,2020,26,2,"AD","Europe","AND",77006,"Andorra"
"491","29/03/2020",29,3,2020,41,1,"AD","Europe","AND",77006,"Andorra"
"492","28/03/2020",28,3,2020,43,0,"AD","Europe","AND",77006,"Andorra"
"493","27/03/2020",27,3,2020,36,3,"AD","Europe","AND",77006,"Andorra"
"494","26/03/2020",26,3,2020,24,0,"AD","Europe","AND",77006,"Andorra"
"495","25/03/2020",25,3,2020,31,0,"AD","Europe","AND",77006,"Andorra"
"496","24/03/2020",24,3,2020,20,0,"AD","Europe","AND",77006,"Andorra"
"497","23/03/2020",23,3,2020,25,0,"AD","Europe","AND",77006,"Andorra"
"498","22/03/2020",22,3,2020,13,0,"AD","Europe","AND",77006,"Andorra"
"499","21/03/2020",21,3,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"500","20/03/2020",20,3,2020,22,0,"AD","Europe","AND",77006,"Andorra"
"501","19/03/2020",19,3,2020,39,0,"AD","Europe","AND",77006,"Andorra"
"502","18/03/2020",18,3,2020,0,0,"AD","Europe","AND",77006,"Andorra"
"503","17/03/2020",17,3,2020,9,0,"AD","Europe","AND",77006,"Andorra"
"504","16/03/2020",16,3,2020,3,0,"AD","Europe","AND",77006,"Andorra"
"505","14/03/2020",14,3,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"506","03/03/2020",3,3,2020,1,0,"AD","Europe","AND",77006,"Andorra"
"507","13/06/2020",13,6,2020,12,0,"AO","Africa","AGO",30809762,"Angola"
"508","12/06/2020",12,6,2020,5,1,"AO","Africa","AGO",30809762,"Angola"
"509","11/06/2020",11,6,2020,17,0,"AO","Africa","AGO",30809762,"Angola"
"510","10/06/2020",10,6,2020,4,0,"AO","Africa","AGO",30809762,"Angola"
"511","09/06/2020",9,6,2020,1,0,"AO","Africa","AGO",30809762,"Angola"
"512","08/06/2020",8,6,2020,5,0,"AO","Africa","AGO",30809762,"Angola"
"513","07/06/2020",7,6,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"514","06/06/2020",6,6,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"515","05/06/2020",5,6,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"516","04/06/2020",4,6,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"517","03/06/2020",3,6,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"518","02/06/2020",2,6,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"519","01/06/2020",1,6,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"520","31/05/2020",31,5,2020,7,0,"AO","Africa","AGO",30809762,"Angola"
"521","30/05/2020",30,5,2020,4,0,"AO","Africa","AGO",30809762,"Angola"
"522","29/05/2020",29,5,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"523","28/05/2020",28,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"524","27/05/2020",27,5,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"525","26/05/2020",26,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"526","25/05/2020",25,5,2020,9,1,"AO","Africa","AGO",30809762,"Angola"
"527","24/05/2020",24,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"528","23/05/2020",23,5,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"529","22/05/2020",22,5,2020,6,0,"AO","Africa","AGO",30809762,"Angola"
"530","21/05/2020",21,5,2020,2,1,"AO","Africa","AGO",30809762,"Angola"
"531","20/05/2020",20,5,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"532","19/05/2020",19,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"533","18/05/2020",18,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"534","17/05/2020",17,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"535","16/05/2020",16,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"536","15/05/2020",15,5,2020,3,0,"AO","Africa","AGO",30809762,"Angola"
"537","14/05/2020",14,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"538","13/05/2020",13,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"539","12/05/2020",12,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"540","11/05/2020",11,5,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"541","10/05/2020",10,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"542","09/05/2020",9,5,2020,7,0,"AO","Africa","AGO",30809762,"Angola"
"543","08/05/2020",8,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"544","07/05/2020",7,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"545","06/05/2020",6,5,2020,1,0,"AO","Africa","AGO",30809762,"Angola"
"546","05/05/2020",5,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"547","04/05/2020",4,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"548","03/05/2020",3,5,2020,6,0,"AO","Africa","AGO",30809762,"Angola"
"549","02/05/2020",2,5,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"550","01/05/2020",1,5,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"551","30/04/2020",30,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"552","29/04/2020",29,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"553","28/04/2020",28,4,2020,1,0,"AO","Africa","AGO",30809762,"Angola"
"554","27/04/2020",27,4,2020,1,0,"AO","Africa","AGO",30809762,"Angola"
"555","26/04/2020",26,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"556","25/04/2020",25,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"557","24/04/2020",24,4,2020,1,0,"AO","Africa","AGO",30809762,"Angola"
"558","23/04/2020",23,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"559","22/04/2020",22,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"560","21/04/2020",21,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"561","20/04/2020",20,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"562","19/04/2020",19,4,2020,5,0,"AO","Africa","AGO",30809762,"Angola"
"563","18/04/2020",18,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"564","17/04/2020",17,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"565","16/04/2020",16,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"566","15/04/2020",15,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"567","14/04/2020",14,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"568","13/04/2020",13,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"569","12/04/2020",12,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"570","11/04/2020",11,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"571","10/04/2020",10,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"572","09/04/2020",9,4,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"573","08/04/2020",8,4,2020,1,0,"AO","Africa","AGO",30809762,"Angola"
"574","07/04/2020",7,4,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"575","06/04/2020",6,4,2020,4,0,"AO","Africa","AGO",30809762,"Angola"
"576","05/04/2020",5,4,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"577","04/04/2020",4,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"578","03/04/2020",3,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"579","02/04/2020",2,4,2020,1,0,"AO","Africa","AGO",30809762,"Angola"
"580","01/04/2020",1,4,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"581","31/03/2020",31,3,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"582","30/03/2020",30,3,2020,3,2,"AO","Africa","AGO",30809762,"Angola"
"583","29/03/2020",29,3,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"584","28/03/2020",28,3,2020,1,0,"AO","Africa","AGO",30809762,"Angola"
"585","27/03/2020",27,3,2020,1,0,"AO","Africa","AGO",30809762,"Angola"
"586","26/03/2020",26,3,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"587","25/03/2020",25,3,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"588","24/03/2020",24,3,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"589","23/03/2020",23,3,2020,0,0,"AO","Africa","AGO",30809762,"Angola"
"590","22/03/2020",22,3,2020,2,0,"AO","Africa","AGO",30809762,"Angola"
"591","13/06/2020",13,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"592","12/06/2020",12,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"593","11/06/2020",11,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"594","10/06/2020",10,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"595","09/06/2020",9,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"596","08/06/2020",8,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"597","07/06/2020",7,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"598","06/06/2020",6,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"599","05/06/2020",5,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"600","04/06/2020",4,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"601","03/06/2020",3,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"602","02/06/2020",2,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"603","01/06/2020",1,6,2020,0,0,"AI","America",NA,NA,"Anguilla"
"604","31/05/2020",31,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"605","30/05/2020",30,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"606","29/05/2020",29,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"607","28/05/2020",28,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"608","27/05/2020",27,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"609","26/05/2020",26,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"610","25/05/2020",25,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"611","24/05/2020",24,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"612","23/05/2020",23,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"613","22/05/2020",22,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"614","21/05/2020",21,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"615","20/05/2020",20,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"616","19/05/2020",19,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"617","18/05/2020",18,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"618","17/05/2020",17,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"619","16/05/2020",16,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"620","15/05/2020",15,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"621","14/05/2020",14,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"622","13/05/2020",13,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"623","12/05/2020",12,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"624","11/05/2020",11,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
"625","10/05/2020",10,5,2020,0,0,"AI","America",NA,NA,"Anguilla"
